doc_type;invo_type;doc_number;product_id;invoice_date;invoice_due_date;qty;description;business_id;business_name;business_phone;business_email;business_address;business_country;client_id;first_name;last_name;email;client_address;client_country;currency;subtotal;iva;iva2;taxes;taxes2;other;discount;amount;payment_type;payment_method
Entrante;Orden Servicios;66481652;171;30/11/2012;30/11/2012;9;servicios profesionales;888-545474;Ranger/warden;40824145;email@example.com;Edwardsport;usa;0;Jennifer Sanchez;Samuel Lee;ashley86@example.org;7905 Duncan Ranch Apt. 950;USA;usd;54,26;0;0;0;0;0;0;54,26;credito;banco
Entrante;Orden Servicios;4409151;102;22/01/2021;22/01/2021;6;servicios profesionales;888-545474;Engineer, mining;40824145;email@example.com;Lake Nicholas;usa;0;Melinda Mullins;Thomas Thomas;pking@example.org;13958 Daniel Cliffs Suite 354;USA;usd;81,38;0;0;0;0;0;0;81,38;credito;banco
Entrante;Orden Servicios;84752888;184;31/01/1978;31/01/1978;8;servicios profesionales;888-545474;Forensic psychologist;40824145;email@example.com;Scottburgh;usa;0;Patrick Greene;Grant Tyler;peter18@example.com;006 Erin Islands;USA;usd;64,5;0;0;0;0;0;0;64,5;credito;banco
Entrante;Orden Servicios;7396045;123;20/10/1999;20/10/1999;2;servicios profesionales;888-545474;Chartered loss adjuster;40824145;email@example.com;Gomezburgh;usa;0;Wendy Love;Michael Sanchez;obates@example.com;25783 Brian Plaza;USA;usd;7,09;0;0;0;0;0;0;7,09;credito;banco
Entrante;Orden Servicios;77562388;140;11/03/1994;11/03/1994;4;servicios profesionales;888-545474;Government social research officer;40824145;email@example.com;Hoodchester;usa;0;Timothy Baker;Patrick Bailey;lcrawford@example.net;90435 Jason Mills;USA;usd;77,3;0;0;0;0;0;0;77,3;credito;banco
Entrante;Orden Servicios;772105;133;10/07/2016;10/07/2016;6;servicios profesionales;888-545474;Editor, commissioning;40824145;email@example.com;Lake Michaelchester;usa;0;Karen Floyd;Timothy Curtis DDS;shelby52@example.org;2702 Lisa Plaza Apt. 887;USA;usd;7,4;0;0;0;0;0;0;7,4;credito;banco
Entrante;Orden Servicios;27040546;160;01/03/1973;01/03/1973;1;servicios profesionales;888-545474;IT sales professional;40824145;email@example.com;New George;usa;0;Jessica Sanders;Carol Dominguez;justinbraun@example.org;419 Jason Ways;USA;usd;5,71;0;0;0;0;0;0;5,71;credito;banco
Entrante;Orden Servicios;93277563;157;10/05/2012;10/05/2012;4;servicios profesionales;888-545474;Chartered certified accountant;40824145;email@example.com;West Robert;usa;0;Robert Martin;Amy Jensen;luissanchez@example.net;9252 Thomas Green Suite 670;USA;usd;12,06;0;0;0;0;0;0;12,06;credito;banco
Entrante;Orden Servicios;42556787;189;21/02/2001;21/02/2001;9;servicios profesionales;888-545474;Psychologist, prison and probation services;40824145;email@example.com;Weaverborough;usa;0;Brandon Church;Ryan Nielsen;jessica89@example.net;8803 Escobar Mountain Suite 709;USA;usd;74,54;0;0;0;0;0;0;74,54;credito;banco
Entrante;Orden Servicios;60165879;102;23/01/1973;23/01/1973;1;servicios profesionales;888-545474;Engineer, agricultural;40824145;email@example.com;Michaelside;usa;0;Dana Coleman;Alexandria Jensen;chandlerdaniel@example.org;381 Ferrell Via Apt. 912;USA;usd;81,26;0;0;0;0;0;0;81,26;credito;banco
Entrante;Orden Servicios;5488605;131;28/11/2004;28/11/2004;4;servicios profesionales;888-545474;Secondary school teacher;40824145;email@example.com;South Nathan;usa;0;Derek Brown;Kelly Lowery;websternicholas@example.net;8605 Rodney Mills;USA;usd;73,35;0;0;0;0;0;0;73,35;credito;banco
Entrante;Orden Servicios;22584977;108;13/12/1997;13/12/1997;5;servicios profesionales;888-545474;Licensed conveyancer;40824145;email@example.com;Harrisport;usa;0;Bethany Martin;Tina Jackson;mcdonaldcolleen@example.org;08472 Ann Groves;USA;usd;96,51;0;0;0;0;0;0;96,51;credito;banco
Entrante;Orden Servicios;31478175;115;04/11/2012;04/11/2012;9;servicios profesionales;888-545474;Scientist, biomedical;40824145;email@example.com;New Cynthia;usa;0;Sheila Powers;Bonnie Mills;luisgomez@example.org;05365 Wanda Ramp Suite 659;USA;usd;88,05;0;0;0;0;0;0;88,05;credito;banco
Entrante;Orden Servicios;34646045;118;09/10/2002;09/10/2002;4;servicios profesionales;888-545474;Sports development officer;40824145;email@example.com;Hickmanhaven;usa;0;Debbie Gross;Kristi Simon;lmcdonald@example.net;23829 Duarte Loop Suite 424;USA;usd;69,69;0;0;0;0;0;0;69,69;credito;banco
Entrante;Orden Servicios;70628425;147;25/06/2019;25/06/2019;9;servicios profesionales;888-545474;Engineer, chemical;40824145;email@example.com;East Joshua;usa;0;Thomas Tate;Cindy Simmons;tammy29@example.org;194 Barry Forks Suite 119;USA;usd;74,19;0;0;0;0;0;0;74,19;credito;banco
Entrante;Orden Servicios;55991551;127;13/11/1980;13/11/1980;1;servicios profesionales;888-545474;Financial risk analyst;40824145;email@example.com;North Amber;usa;0;Allison Mcknight;Zachary Lucero;shari20@example.net;2263 Ramos Way;USA;usd;70,57;0;0;0;0;0;0;70,57;credito;banco
Entrante;Orden Servicios;33353487;185;13/03/1991;13/03/1991;7;servicios profesionales;888-545474;Ergonomist;40824145;email@example.com;Peckside;usa;0;Sarah Johnson;Daniel Valdez;tracyflores@example.net;063 Ruth Cape;USA;usd;89,63;0;0;0;0;0;0;89,63;credito;banco
Entrante;Orden Servicios;70884265;150;27/04/2008;27/04/2008;1;servicios profesionales;888-545474;Civil Service administrator;40824145;email@example.com;Brucetown;usa;0;Joseph Parker;Gary Payne;karen52@example.com;21424 Gilbert Common;USA;usd;44,95;0;0;0;0;0;0;44,95;credito;banco
Entrante;Orden Servicios;60434982;181;23/09/1993;23/09/1993;7;servicios profesionales;888-545474;Fast food restaurant manager;40824145;email@example.com;West Tracieville;usa;0;Patrick Holloway;Traci Knight;amy16@example.org;08446 Vanessa Stream Suite 312;USA;usd;15,31;0;0;0;0;0;0;15,31;credito;banco
Entrante;Orden Servicios;81788057;199;05/09/1991;05/09/1991;9;servicios profesionales;888-545474;Multimedia programmer;40824145;email@example.com;Wallaceville;usa;0;Raymond Choi;John Anderson;michellekennedy@example.org;5378 Watts Oval;USA;usd;32,54;0;0;0;0;0;0;32,54;credito;banco
Entrante;Orden Servicios;11642220;181;02/12/1984;02/12/1984;8;servicios profesionales;888-545474;Information officer;40824145;email@example.com;Charlestown;usa;0;Elizabeth Medina;Jonathan Campbell;mackenzie56@example.com;1423 Castillo Haven;USA;usd;21,32;0;0;0;0;0;0;21,32;credito;banco
Entrante;Orden Servicios;29244072;169;10/10/1987;10/10/1987;7;servicios profesionales;888-545474;Regulatory affairs officer;40824145;email@example.com;Stanleyborough;usa;0;Kevin Johnson;Colton Johnson;kimberly75@example.net;18945 Johnson Glens;USA;usd;14,44;0;0;0;0;0;0;14,44;credito;banco
Entrante;Orden Servicios;76516740;120;28/04/1978;28/04/1978;7;servicios profesionales;888-545474;Advertising account executive;40824145;email@example.com;Port Hannah;usa;0;Lori Hamilton;Danny Gaines;sheriramos@example.net;55984 Sarah Rapids Suite 136;USA;usd;54,95;0;0;0;0;0;0;54,95;credito;banco
Entrante;Orden Servicios;6437251;161;18/03/2016;18/03/2016;4;servicios profesionales;888-545474;Conservator, museum/gallery;40824145;email@example.com;Kendraview;usa;0;Elizabeth Ware;Michael Fowler;trevor20@example.com;94772 Kristen Plaza Apt. 059;USA;usd;30,04;0;0;0;0;0;0;30,04;credito;banco
Entrante;Orden Servicios;48003155;114;04/09/1988;04/09/1988;6;servicios profesionales;888-545474;Heritage manager;40824145;email@example.com;Adamston;usa;0;Paul Aguilar;Jon Owens;emilysanchez@example.org;94654 Keith Point;USA;usd;8,25;0;0;0;0;0;0;8,25;credito;banco
Entrante;Orden Servicios;55845083;128;03/10/2009;03/10/2009;1;servicios profesionales;888-545474;Chartered management accountant;40824145;email@example.com;New Amandabury;usa;0;Chris Hendrix;Jose Hill;ejones@example.net;0849 Madeline Unions;USA;usd;51,47;0;0;0;0;0;0;51,47;credito;banco
Entrante;Orden Servicios;14192920;195;24/08/2013;24/08/2013;7;servicios profesionales;888-545474;Development worker, international aid;40824145;email@example.com;East Ann;usa;0;Patty Delacruz;Andrea Gibbs;jcain@example.com;309 Amy Center Apt. 073;USA;usd;53,81;0;0;0;0;0;0;53,81;credito;banco
Entrante;Orden Servicios;9119031;152;20/11/1979;20/11/1979;3;servicios profesionales;888-545474;Dramatherapist;40824145;email@example.com;Garymouth;usa;0;Brian Hernandez;Jonathan Contreras;donnaweaver@example.org;4312 Williams Falls;USA;usd;39,98;0;0;0;0;0;0;39,98;credito;banco
Entrante;Orden Servicios;88343587;110;28/07/1970;28/07/1970;5;servicios profesionales;888-545474;Exhibitions officer, museum/gallery;40824145;email@example.com;South Courtney;usa;0;Sarah Bradley;Patrick Fleming;hreese@example.net;01254 Richard Fields;USA;usd;6,96;0;0;0;0;0;0;6,96;credito;banco
Entrante;Orden Servicios;177818;171;30/12/2009;30/12/2009;4;servicios profesionales;888-545474;Psychotherapist;40824145;email@example.com;East Sarah;usa;0;Shawn Moore Jr.;Scott Bryan;zyoung@example.org;716 Whitney Union Suite 332;USA;usd;93,37;0;0;0;0;0;0;93,37;credito;banco
Entrante;Orden Servicios;6100179;177;25/08/1971;25/08/1971;7;servicios profesionales;888-545474;Fitness centre manager;40824145;email@example.com;Rodriguezmouth;usa;0;Jennifer Sanchez;Tonya Hill;umarks@example.net;92391 Troy Flats Apt. 765;USA;usd;6,27;0;0;0;0;0;0;6,27;credito;banco
Entrante;Orden Servicios;66080251;193;02/10/1971;02/10/1971;9;servicios profesionales;888-545474;Translator;40824145;email@example.com;Pratthaven;usa;0;Kevin Knight;James Flores;jeffreyhobbs@example.org;9926 Bruce Lake;USA;usd;82,08;0;0;0;0;0;0;82,08;credito;banco
Entrante;Orden Servicios;27329429;154;03/02/1975;03/02/1975;1;servicios profesionales;888-545474;Fisheries officer;40824145;email@example.com;Burgessshire;usa;0;Lindsey Morris;Paul Ortiz;steven88@example.net;34516 Murray Meadows Suite 416;USA;usd;53,39;0;0;0;0;0;0;53,39;credito;banco
Entrante;Orden Servicios;39116116;133;02/02/1980;02/02/1980;8;servicios profesionales;888-545474;Race relations officer;40824145;email@example.com;West Angela;usa;0;David Ryan DDS;Kathleen Thompson;lewisleah@example.org;412 Fernandez Isle;USA;usd;48,71;0;0;0;0;0;0;48,71;credito;banco
Entrante;Orden Servicios;95264592;103;16/08/2003;16/08/2003;1;servicios profesionales;888-545474;Automotive engineer;40824145;email@example.com;Teresaland;usa;0;Robert Collins;James Chavez;thomaslinda@example.com;1069 Collins Brook;USA;usd;44,2;0;0;0;0;0;0;44,2;credito;banco
Entrante;Orden Servicios;23921931;122;22/12/1973;22/12/1973;1;servicios profesionales;888-545474;Mining engineer;40824145;email@example.com;Richardmouth;usa;0;Victoria Khan;Susan Henderson;mendozareginald@example.net;64669 Smith Locks;USA;usd;50,24;0;0;0;0;0;0;50,24;credito;banco
Entrante;Orden Servicios;6311834;177;13/07/1981;13/07/1981;2;servicios profesionales;888-545474;Chartered public finance accountant;40824145;email@example.com;Paigeside;usa;0;Chris Bowman;Matthew Johnson;carolynbarr@example.com;6498 Wilson Prairie;USA;usd;55,55;0;0;0;0;0;0;55,55;credito;banco
Entrante;Orden Servicios;2175768;189;13/08/1978;13/08/1978;6;servicios profesionales;888-545474;Heritage manager;40824145;email@example.com;Heiditon;usa;0;Melissa Floyd;Kristopher Smith;cynthia72@example.org;219 Ashley Shoal;USA;usd;48,04;0;0;0;0;0;0;48,04;credito;banco
Entrante;Orden Servicios;9975538;138;24/03/1976;24/03/1976;9;servicios profesionales;888-545474;Personnel officer;40824145;email@example.com;New Bethany;usa;0;Christine Alvarez;Ronald Olson;peterscathy@example.org;57591 David Loaf;USA;usd;30,29;0;0;0;0;0;0;30,29;credito;banco
Entrante;Orden Servicios;36106301;164;19/04/2008;19/04/2008;8;servicios profesionales;888-545474;Astronomer;40824145;email@example.com;Rodgershaven;usa;0;William Baldwin;Michael Ho;dburns@example.org;5732 Tate Locks Suite 962;USA;usd;17,93;0;0;0;0;0;0;17,93;credito;banco
Entrante;Orden Servicios;55852555;122;23/03/1989;23/03/1989;5;servicios profesionales;888-545474;Publishing rights manager;40824145;email@example.com;Karenberg;usa;0;Randy Saunders;Bradley Sanders;sextonamy@example.net;7513 Hardy Plaza;USA;usd;95,53;0;0;0;0;0;0;95,53;credito;banco
Entrante;Orden Servicios;54104358;134;04/08/1988;04/08/1988;6;servicios profesionales;888-545474;Therapist, music;40824145;email@example.com;Hayesfurt;usa;0;Cory Nicholson;Charles Warren;taylorjohn@example.net;8357 Mcpherson Course Apt. 226;USA;usd;64,9;0;0;0;0;0;0;64,9;credito;banco
Entrante;Orden Servicios;12011087;189;14/02/2014;14/02/2014;3;servicios profesionales;888-545474;Designer, ceramics/pottery;40824145;email@example.com;Wigginsmouth;usa;0;Wendy Jackson;Carrie Moore;richardlopez@example.org;495 Ashley Neck Suite 132;USA;usd;36,5;0;0;0;0;0;0;36,5;credito;banco
Entrante;Orden Servicios;81261871;105;26/12/2013;26/12/2013;4;servicios profesionales;888-545474;Designer, textile;40824145;email@example.com;West Zoeport;usa;0;David Finley;Gabrielle Castro;nzhang@example.com;358 Fitzgerald Lights;USA;usd;58,11;0;0;0;0;0;0;58,11;credito;banco
Entrante;Orden Servicios;68360825;151;27/07/1976;27/07/1976;1;servicios profesionales;888-545474;Engineer, manufacturing;40824145;email@example.com;Andrewstad;usa;0;Nicole Mills;Michael Berger;veronica87@example.org;4787 Foley Islands;USA;usd;48,76;0;0;0;0;0;0;48,76;credito;banco
Entrante;Orden Servicios;18709490;165;11/09/2013;11/09/2013;5;servicios profesionales;888-545474;Academic librarian;40824145;email@example.com;New Juliechester;usa;0;Melanie Rogers;Nancy Dalton;kimberly19@example.net;572 Ashley Row Suite 664;USA;usd;68,3;0;0;0;0;0;0;68,3;credito;banco
Entrante;Orden Servicios;80411024;162;14/04/2016;14/04/2016;7;servicios profesionales;888-545474;Financial risk analyst;40824145;email@example.com;East Rebeccaview;usa;0;Kimberly Pratt;Mr. Richard Fox;edward10@example.net;254 Donald Isle;USA;usd;62,36;0;0;0;0;0;0;62,36;credito;banco
Entrante;Orden Servicios;17279109;153;07/08/2015;07/08/2015;9;servicios profesionales;888-545474;Science writer;40824145;email@example.com;Briantown;usa;0;Rebecca Bennett;Joyce Moore;nathansmith@example.com;76387 Kelly Place;USA;usd;93,58;0;0;0;0;0;0;93,58;credito;banco
Entrante;Orden Servicios;59275015;186;07/12/2020;07/12/2020;9;servicios profesionales;888-545474;Minerals surveyor;40824145;email@example.com;Ronaldmouth;usa;0;Maria Rivera;Benjamin Owens;brownkaren@example.org;969 Morgan Fords;USA;usd;97,64;0;0;0;0;0;0;97,64;credito;banco
Entrante;Orden Servicios;4903680;163;30/10/1975;30/10/1975;5;servicios profesionales;888-545474;Surveyor, planning and development;40824145;email@example.com;Hensonchester;usa;0;Anita Wilson;Sara Hurst;robertthompson@example.org;97673 Colleen Parkways Suite 248;USA;usd;40,29;0;0;0;0;0;0;40,29;credito;banco
Entrante;Orden Servicios;17622806;170;04/08/1990;04/08/1990;5;servicios profesionales;888-545474;Community development worker;40824145;email@example.com;East Robertmouth;usa;0;Richard Miller;Nathaniel Adams;arodriguez@example.com;637 Erickson Loaf Suite 355;USA;usd;68,84;0;0;0;0;0;0;68,84;credito;banco
Entrante;Orden Servicios;40989044;106;27/09/2021;27/09/2021;4;servicios profesionales;888-545474;Pathologist;40824145;email@example.com;Williamshaven;usa;0;Angela Adams;Jessica Schmidt;zgilbert@example.org;0177 Sarah Isle Suite 068;USA;usd;31,68;0;0;0;0;0;0;31,68;credito;banco
Entrante;Orden Servicios;70699968;192;28/09/1996;28/09/1996;5;servicios profesionales;888-545474;Psychotherapist, dance movement;40824145;email@example.com;North Nathan;usa;0;Jasmine Bailey;David Young;misty69@example.org;21258 Rebecca Rue;USA;usd;61,73;0;0;0;0;0;0;61,73;credito;banco
Entrante;Orden Servicios;35282563;139;08/06/2002;08/06/2002;2;servicios profesionales;888-545474;Actuary;40824145;email@example.com;East Jason;usa;0;Scott Soto;Melody Barnes;nhenderson@example.org;730 Le Bridge Suite 933;USA;usd;23,5;0;0;0;0;0;0;23,5;credito;banco
Entrante;Orden Servicios;94015607;117;25/11/1986;25/11/1986;9;servicios profesionales;888-545474;Museum education officer;40824145;email@example.com;South Rick;usa;0;Miranda Beck;Jennifer Williams;sschroeder@example.com;584 Charles Land;USA;usd;30,29;0;0;0;0;0;0;30,29;credito;banco
Entrante;Orden Servicios;38629150;132;04/03/2001;04/03/2001;9;servicios profesionales;888-545474;Location manager;40824145;email@example.com;Ericside;usa;0;Julia Price;Margaret Clark;rachel23@example.net;339 Kennedy Vista;USA;usd;98,09;0;0;0;0;0;0;98,09;credito;banco
Entrante;Orden Servicios;14317170;129;14/06/1976;14/06/1976;2;servicios profesionales;888-545474;Restaurant manager;40824145;email@example.com;Anthonyfurt;usa;0;Diana Gonzales;Kevin Adams;nelsonerika@example.net;1023 Willie Crest;USA;usd;41,72;0;0;0;0;0;0;41,72;credito;banco
Entrante;Orden Servicios;8578853;174;22/02/2021;22/02/2021;7;servicios profesionales;888-545474;Claims inspector/assessor;40824145;email@example.com;North Brittney;usa;0;Jonathan Landry;Rick Gibbs;donna70@example.com;313 Billy Mission;USA;usd;83,85;0;0;0;0;0;0;83,85;credito;banco
Entrante;Orden Servicios;28460657;178;02/05/1983;02/05/1983;5;servicios profesionales;888-545474;Psychotherapist;40824145;email@example.com;Port Diamond;usa;0;Nathan Barrett;Laurie Fuller;sharon03@example.com;01653 Timothy Pine;USA;usd;67,05;0;0;0;0;0;0;67,05;credito;banco
Entrante;Orden Servicios;15398079;149;16/12/1972;16/12/1972;3;servicios profesionales;888-545474;Retail merchandiser;40824145;email@example.com;Matthewstad;usa;0;Joy Brown;Courtney Ross;fgutierrez@example.com;84029 Glover Mission Suite 095;USA;usd;53,78;0;0;0;0;0;0;53,78;credito;banco
Entrante;Orden Servicios;56624021;109;03/06/1989;03/06/1989;4;servicios profesionales;888-545474;Chief Financial Officer;40824145;email@example.com;Lake Wendy;usa;0;Courtney Patterson;Robert Melton;adamsedward@example.com;686 Crawford Road;USA;usd;46,65;0;0;0;0;0;0;46,65;credito;banco
Entrante;Orden Servicios;69207433;195;03/09/1971;03/09/1971;3;servicios profesionales;888-545474;Prison officer;40824145;email@example.com;Mckeetown;usa;0;Jerry Morales;David Stout;wallseric@example.com;10539 Hancock Gateway Apt. 397;USA;usd;21,94;0;0;0;0;0;0;21,94;credito;banco
Entrante;Orden Servicios;95592466;168;21/05/1998;21/05/1998;6;servicios profesionales;888-545474;Editor, commissioning;40824145;email@example.com;Malonemouth;usa;0;Christopher Petersen;Brittany Johnson;ymaldonado@example.org;6561 Hernandez Crossroad;USA;usd;97,48;0;0;0;0;0;0;97,48;credito;banco
Entrante;Orden Servicios;62452618;184;24/12/1986;24/12/1986;4;servicios profesionales;888-545474;Teacher, English as a foreign language;40824145;email@example.com;North Andrewfurt;usa;0;Charles Chen;Toni Willis;michelle74@example.org;0683 Gregory Port;USA;usd;28,3;0;0;0;0;0;0;28,3;credito;banco
Entrante;Orden Servicios;52805974;106;27/11/1980;27/11/1980;1;servicios profesionales;888-545474;Editor, film/video;40824145;email@example.com;New Jeffrey;usa;0;Jason Pierce;Brittney Anderson;cummingsrenee@example.com;8451 Johnny Roads Apt. 067;USA;usd;96,32;0;0;0;0;0;0;96,32;credito;banco
Entrante;Orden Servicios;36073276;191;10/07/1976;10/07/1976;3;servicios profesionales;888-545474;Management consultant;40824145;email@example.com;Zacharyberg;usa;0;Gregory Lynch;Anthony Alvarez;pmatthews@example.net;28590 Riley Turnpike Apt. 451;USA;usd;83;0;0;0;0;0;0;83;credito;banco
Entrante;Orden Servicios;39935366;147;19/06/1983;19/06/1983;9;servicios profesionales;888-545474;Editor, film/video;40824145;email@example.com;North Carlville;usa;0;Charles Trujillo;Maria Smith;matthew41@example.net;143 Deborah Shore Apt. 048;USA;usd;58,89;0;0;0;0;0;0;58,89;credito;banco
Entrante;Orden Servicios;34618455;191;24/05/1992;24/05/1992;1;servicios profesionales;888-545474;Analytical chemist;40824145;email@example.com;New Deborah;usa;0;Ana Jones;Carrie Stanley;castilloisaac@example.com;3830 Aguilar Vista Suite 185;USA;usd;76,34;0;0;0;0;0;0;76,34;credito;banco
Entrante;Orden Servicios;84489029;143;21/05/2012;21/05/2012;1;servicios profesionales;888-545474;Technical sales engineer;40824145;email@example.com;Andersonside;usa;0;Ronald Obrien;Tammie Rice;lauren73@example.net;5952 Christopher Place Apt. 226;USA;usd;77,98;0;0;0;0;0;0;77,98;credito;banco
Entrante;Orden Servicios;52839917;144;08/04/2009;08/04/2009;1;servicios profesionales;888-545474;Medical technical officer;40824145;email@example.com;Ericburgh;usa;0;Jessica Jones;Jose Barajas;lacey51@example.org;196 Hannah Trace;USA;usd;77,6;0;0;0;0;0;0;77,6;credito;banco
Entrante;Orden Servicios;46790668;111;12/01/2014;12/01/2014;8;servicios profesionales;888-545474;Conservator, furniture;40824145;email@example.com;Josemouth;usa;0;Patricia George;Jessica Smith DDS;jennifer43@example.org;91770 Carmen Point;USA;usd;8,9;0;0;0;0;0;0;8,9;credito;banco
Entrante;Orden Servicios;65705971;100;02/01/1980;02/01/1980;3;servicios profesionales;888-545474;Training and development officer;40824145;email@example.com;Micheleside;usa;0;Kathleen Rodriguez;Brittany Johnson;weaverkaren@example.net;4642 Bird Extension Apt. 107;USA;usd;26,98;0;0;0;0;0;0;26,98;credito;banco
Entrante;Orden Servicios;29838448;178;03/03/1989;03/03/1989;7;servicios profesionales;888-545474;Dietitian;40824145;email@example.com;Lake Neilmouth;usa;0;Kathy Weaver;Sarah Koch;vcruz@example.com;19849 Parks Well;USA;usd;20,83;0;0;0;0;0;0;20,83;credito;banco
Entrante;Orden Servicios;30395596;138;26/04/1971;26/04/1971;6;servicios profesionales;888-545474;Diagnostic radiographer;40824145;email@example.com;Hendricksland;usa;0;Emily Medina;Robert Price;tony57@example.com;8167 James Circle Suite 287;USA;usd;43,14;0;0;0;0;0;0;43,14;credito;banco
